city,state,price,amount,quality,date,ppg,state.name,lat,lon
Manchester,CT,100,28.3,medium,3/27/11,3.53,Connecticut,41.790888,-72.547416
Missoula,MT,40,3.54,high,3/27/11,11.3,Montana,46.9035815,-114.031057
Morgantown,WV,400,28.3,high,3/27/11,14.13,West Virginia,39.635272,-79.95154
Orlando,FL,60,3.54,high,3/27/11,16.95,Florida,28.5538035,-81.260818
Oxford,MI,100,7.075,high,3/27/11,14.13,Michigan,42.822025,-83.244265
Perkasie,PA,120,28.3,medium,3/27/11,4.24,Pennsylvania,40.379029,-75.25926
Peru,IN,25,3.54,medium,3/27/11,7.06,Indiana,40.753091,-86.07185
Pittsburgh,PA,100,28.3,low,3/27/11,3.53,Pennsylvania,40.434436,-80.024817
Pleasantville,NJ,110,7.075,high,3/27/11,15.55,New Jersey,39.394616,-74.52212
Port Jefferson,NY,100,7.075,high,3/27/11,14.13,New York,40.946103,-73.06222
Richmond,VA,30,3.54,high,3/27/11,8.47,Virginia,37.524246,-77.493157
Roswell,GA,90,5,medium,3/27/11,18,Georgia,34.032532,-84.38539
Saint Louis,MO,70,3.54,medium,3/27/11,19.77,Missouri,38.6531,-90.253045
Saint Petersburg,FL,75,28.3,medium,3/27/11,2.65,Florida,27.8781165,-82.724763
Three Rivers,MI,120,28.3,medium,3/27/11,4.24,Michigan,41.958306,-85.63829
Titusville,FL,75,28.3,medium,3/27/11,2.65,Florida,28.306726,-80.686159
Wenatchee,WA,50,5,high,3/27/11,10,Washington,47.665642,-120.4245105
West Linn,OR,200,28.3,high,3/27/11,7.07,Oregon,45.361991,-122.64443
Winona,MN,400,28.3,high,3/27/11,14.13,Minnesota,44.033867,-91.65106
Winter Haven,FL,25,5,medium,3/27/11,5,Florida,28.009866,-81.7239935
Worcester,MA,320,28.3,high,3/27/11,11.31,Massachusetts,42.279451,-71.82562
Beverly,MA,60,3.54,high,3/28/11,16.95,Massachusetts,42.560995,-70.8757
Brandon,FL,35,7.075,medium,3/28/11,4.95,Florida,27.94,-82.29748
Brooksville,FL,200,28.3,medium,3/28/11,7.07,Florida,28.555346,-82.422554
Cherry Hill,NJ,120,28.3,medium,3/28/11,4.24,New Jersey,39.908613,-74.99951
Clinton Township,MI,50,3.54,high,3/28/11,14.12,Michigan,42.587117,-82.90786
Dover,NH,100,5,medium,3/28/11,20,New Hampshire,43.326734,-71.028427
East Elmhurst,NY,100,7.075,high,3/28/11,14.13,New York,40.7629345,-73.880515
Fresno,CA,200,28.3,high,3/28/11,7.07,California,36.746375,-119.639658
Gaithersburg,MD,55,3.54,high,3/28/11,15.54,Maryland,39.143979,-77.202798
Gallup,NM,350,28.3,high,3/28/11,12.37,New Mexico,35.480924,-108.78661
Greenville,NC,60,3.54,high,3/28/11,16.95,North Carolina,35.580444,-77.37896
Gulf Breeze,FL,60,3.54,medium,3/28/11,16.95,Florida,30.435069,-87.04972
Harrisonburg,VA,400,28.3,high,3/28/11,14.13,Virginia,38.459325,-78.8778515
Horsham,PA,560,28.3,high,3/28/11,19.79,Pennsylvania,40.184758,-75.14386
Indianapolis,IN,110,7.075,high,3/28/11,15.55,Indiana,39.779492,-86.132837
Ithaca,NY,320,28.3,high,3/28/11,11.31,New York,42.4484135,-76.4902765
Jacksonville,FL,300,28.3,high,3/28/11,10.6,Florida,30.33453,-81.6824235
Jacksonville,FL,120,28.3,low,3/28/11,4.24,Florida,30.33453,-81.6824235
Jonesborough,TN,120,28.3,high,3/28/11,4.24,Tennessee,36.293805,-82.49704
Keyport,NJ,400,28.3,high,3/28/11,14.13,New Jersey,40.439714,-74.19374
Leesburg,VA,150,5,high,3/28/11,30,Virginia,39.1095075,-77.594132
Lexington,KY,300,28.3,medium,3/28/11,10.6,Kentucky,38.028269,-84.471505
Los Angeles,CA,20,10,medium,3/28/11,2,California,34.001115,-118.298662
Macomb,MI,450,28.3,high,3/28/11,15.9,Michigan,42.6668675,-82.93187
Muncie,IN,65,14.15,high,3/28/11,4.59,Indiana,40.202293,-85.396685
Navarre,OH,20,3.54,low,3/28/11,5.65,Ohio,40.722891,-81.54071
Navarre,OH,110,28.3,medium,3/28/11,3.89,Ohio,40.722891,-81.54071
Norfolk,VA,15,3.54,low,3/28/11,4.24,Virginia,36.916497,-76.23972
North Bend,WA,40,3.54,medium,3/28/11,11.3,Washington,47.483057,-121.73254
Oklahoma City,OK,100,7.075,high,3/28/11,14.13,Oklahoma,35.535989,-97.43249
Portland,OR,40,3.54,medium,3/28/11,11.3,Oregon,45.546205,-122.59418
Portland,OR,200,28.3,high,3/28/11,7.07,Oregon,45.546205,-122.59418
Quincy,MA,55,3.54,high,3/28/11,15.54,Massachusetts,42.258894,-71.02075
Redmond,WA,230,28.3,high,3/28/11,8.13,Washington,47.640972,-122.03318
Riverside,RI,200,28.3,medium,3/28/11,7.07,Rhode Island,41.7695,-71.35564
Salton City,CA,40,3.54,high,3/28/11,11.3,California,33.289347,-115.9565
San Antonio,TX,60,3.54,high,3/28/11,16.95,Texas,29.437532,-98.461582
Santa Fe,TX,50,28.3,medium,3/28/11,1.77,Texas,29.376739,-95.1066
South Milwaukee,WI,60,3.54,medium,3/28/11,16.95,Wisconsin,42.909816,-87.86395
Strasburg,PA,75,5,medium,3/28/11,15,Pennsylvania,39.9656,-76.17781
Tampa,FL,110,28.3,low,3/28/11,3.89,Florida,27.871964,-82.438841
Woodbury,NJ,40,3.54,medium,3/28/11,11.3,New Jersey,39.830313,-75.13221
Aliso Viejo,CA,100,14.15,high,3/29/11,7.07,California,33.6109175,-117.747091
Amherst,MA,100,5,medium,3/29/11,20,Massachusetts,42.377651,-72.513183
Austin,TX,60,3.54,high,3/29/11,16.95,Texas,30.326374,-97.771258
Barre,VT,40,3.54,high,3/29/11,11.3,Vermont,44.194307,-72.49443
Bay City,MI,100,28.3,medium,3/29/11,3.53,Michigan,43.607523,-83.9162
Bedford,IN,50,7.075,medium,3/29/11,7.07,Indiana,38.8693825,-86.493486
Belmont,NC,70,28.3,medium,3/29/11,2.47,North Carolina,35.2406,-81.04028
Boston,MA,100,7.075,medium,3/29/11,14.13,Massachusetts,42.338947,-71.026964
Bradenton,FL,60,14.15,medium,3/29/11,4.24,Florida,27.436737,-82.49714
Bristol,CT,200,14.15,high,3/29/11,14.13,Connecticut,41.7370125,-72.826241
Brooklyn,NY,100,28.3,low,3/29/11,3.53,New York,40.645099,-73.945032
Carbondale,IL,100,5,high,3/29/11,20,Illinois,37.758646,-89.415831
Cedar Lake,IN,20,3.54,medium,3/29/11,5.65,Indiana,41.36959,-87.44849
Davison,MI,30,7.075,medium,3/29/11,4.24,Michigan,43.029526,-83.5218
Fairfield,CA,50,3.54,high,3/29/11,14.12,California,38.257713,-122.0694635
Farrell,PA,40,7.075,medium,3/29/11,5.65,Pennsylvania,41.211606,-80.49404
Florence,MA,300,28.3,high,3/29/11,10.6,Massachusetts,42.324232,-72.67915
Fort Wayne,IN,300,28.3,medium,3/29/11,10.6,Indiana,41.093763,-85.070713
Happy Valley,OR,200,28.3,medium,3/29/11,7.07,Oregon,45.44,-122.52
Haverhill,MA,60,3.54,medium,3/29/11,16.95,Massachusetts,42.781357,-71.11023
Lafayette,LA,344,28.3,high,3/29/11,12.16,Louisiana,30.2100105,-92.0234845
Los Angeles,CA,18,3.54,high,3/29/11,5.08,California,34.001115,-118.298662
Lutz,FL,300,28.3,high,3/29/11,10.6,Florida,28.007329,-82.4525655
Malvern,PA,60,3.54,high,3/29/11,16.95,Pennsylvania,40.042957,-75.53221
Medford,NY,50,3.54,medium,3/29/11,14.12,New York,40.820786,-72.98375
Missouri City,TX,40,20,low,3/29/11,2,Texas,29.582744,-95.53267
Mount Vernon,WA,65,7.075,medium,3/29/11,9.19,Washington,48.392801,-122.29814
Newport,OR,200,28.3,high,3/29/11,7.07,Oregon,44.649252,-124.05039
Norman,OK,65,3.54,high,3/29/11,18.36,Oklahoma,35.2191915,-97.434225
Providence,RI,300,28.3,medium,3/29/11,10.6,Rhode Island,41.82275,-71.424851
Richmond,KY,35,3.54,medium,3/29/11,9.89,Kentucky,37.731221,-84.2920145
Rockaway,NJ,20,3.54,medium,3/29/11,5.65,New Jersey,40.926798,-74.50624
Scotch Plains,NJ,120,7.075,medium,3/29/11,16.96,New Jersey,40.637152,-74.37493
South Hill,VA,350,28.3,high,3/29/11,12.37,Virginia,36.733874,-78.17287
Starkville,MS,360,28.3,high,3/29/11,12.72,Mississippi,33.4550695,-88.8279965
Upland,CA,35,3.54,medium,3/29/11,9.89,California,34.138575,-117.65776
Wilmington,NC,80,5,high,3/29/11,16,North Carolina,34.19133,-77.87182
Winter Springs,FL,100,5,high,3/29/11,20,Florida,28.71408,-81.252395
Woodstock,CT,120,7.075,high,3/29/11,16.96,Connecticut,41.971403,-71.99872
Woodway,TX,210,14.15,high,3/29/11,14.84,Texas,31.514067,-97.23546
Lake In The Hills,IL,350,28.3,high,3/29/11,12.37,Illinois,42.1816908,-88.3303618
Ann Arbor,MI,50,14.15,low,3/30/11,3.53,Michigan,42.2601535,-83.75909
Atlanta,GA,300,28.3,high,3/30/11,10.6,Georgia,33.844371,-84.47405
Barre,VT,50,28.3,high,3/30/11,1.77,Vermont,44.194307,-72.49443
Baton Rouge,LA,340,28.3,high,3/30/11,12.01,Louisiana,30.495314,-91.080373
Birmingham,AL,60,3.54,high,3/30/11,16.95,Alabama,33.544622,-86.929208
Boulder,CO,70,5,medium,3/30/11,14,Colorado,40.087835,-105.373507
Canton,OH,400,28.3,high,3/30/11,14.13,Ohio,40.811809,-81.371185
Carroll,IA,55,7.075,low,3/30/11,7.77,Iowa,42.066399,-94.86786
Colorado Springs,CO,160,28.3,high,3/30/11,5.65,Colorado,38.82469,-104.665
Concord,CA,200,28.3,high,3/30/11,7.07,California,37.953832,-121.967434
East Lansing,MI,100,28.3,high,3/30/11,3.53,Michigan,42.724834,-84.4681025
Eugene,OR,150,28.3,high,3/30/11,5.3,Oregon,44.06092,-123.08275
Eustis,FL,15,10,medium,3/30/11,1.5,Florida,28.855517,-81.674147
Grapevine,TX,55,3.54,high,3/30/11,15.54,Texas,32.8516845,-97.188232
Green Bay,WI,40,3.54,medium,3/30/11,11.3,Wisconsin,44.4726535,-88.007382
Hampton,GA,85,28.3,medium,3/30/11,3,Georgia,33.401827,-84.30152
Hartford,CT,55,3.54,high,3/30/11,15.54,Connecticut,41.791776,-72.718832
Jacksonville Beach,FL,100,7.075,medium,3/30/11,14.13,Florida,30.3147905,-81.5407735
La Crosse,WI,165,10,high,3/30/11,16.5,Wisconsin,43.848665,-91.21141
Levittown,PA,25,3.54,medium,3/30/11,7.06,Pennsylvania,40.159184,-74.871985
Los Angeles,CA,40,5,medium,3/30/11,8,California,34.001115,-118.298662
Louisville,KY,50,5,high,3/30/11,10,Kentucky,38.188962,-85.676819
Merced,CA,120,28.3,high,3/30/11,4.24,California,37.294648,-120.617808
Murfreesboro,TN,55,7.075,high,3/30/11,7.77,Tennessee,35.859565,-86.420958
New York,NY,350,28.3,high,3/30/11,12.37,New York,40.780751,-73.977182
Pinckney,MI,45,3.54,high,3/30/11,12.71,Michigan,42.455063,-83.93425
Reno,NV,30,28.3,medium,3/30/11,1.06,Nevada,39.543941,-119.77497
Richmond,VA,60,3.54,high,3/30/11,16.95,Virginia,37.524246,-77.493157
Sacramento,CA,35,3.54,medium,3/30/11,9.89,California,38.377411,-121.444429
Shelton,CT,25,3.54,medium,3/30/11,7.06,Connecticut,41.306396,-73.1292
Sioux Falls,SD,60,3.54,high,3/30/11,16.95,South Dakota,43.674582,-96.79134
Somerset,PA,45,5,high,3/30/11,9,Pennsylvania,39.995888,-79.075695
Syracuse,NY,180,28.3,high,3/30/11,6.36,New York,43.038099,-76.16406
Tampa,FL,225,28.3,high,3/30/11,7.95,Florida,27.871964,-82.438841
Titusville,FL,20,3.54,low,3/30/11,5.65,Florida,28.306726,-80.686159
Troy,OH,55,3.54,high,3/30/11,15.54,Ohio,40.0382475,-84.2180445
Tustin,CA,200,28.3,medium,3/30/11,7.07,California,33.739571,-117.78618
Utica,NY,70,7.075,medium,3/30/11,9.89,New York,43.108194,-75.2457085
Virginia Beach,VA,120,28.3,high,3/30/11,4.24,Virginia,36.837998,-76.048655
Warren,MI,115,7.075,high,3/30/11,16.25,Michigan,42.511293,-82.99866
Waterbury,VT,55,3.54,high,3/30/11,15.54,Vermont,44.348486,-72.77081
Winnetka,IL,100,5,high,3/30/11,20,Illinois,42.104127,-87.75016
Apple Valley,CA,40,3.54,high,3/31/11,11.3,California,34.4932905,-117.184755
Batavia,OH,40,3.54,medium,3/31/11,11.3,Ohio,39.082894,-84.15319
Bay City,MI,225,28.3,high,3/31/11,7.95,Michigan,43.607523,-83.9162
Bay City,MI,75,14.15,medium,3/31/11,5.3,Michigan,43.607523,-83.9162
Bay City,MI,50,7.075,medium,3/31/11,7.07,Michigan,43.607523,-83.9162
Bay City,MI,125,28.3,medium,3/31/11,4.42,Michigan,43.607523,-83.9162
Bellingham,WA,220,28.3,high,3/31/11,7.77,Washington,48.759079,-122.435478
Boston,MA,60,3.54,high,3/31/11,16.95,Massachusetts,42.338947,-71.026964
Brooklyn,NY,60,3.54,high,3/31/11,16.95,New York,40.645099,-73.945032
Burlington,VT,50,3.54,high,3/31/11,14.12,Vermont,44.442117,-73.082525
Campbell,CA,30,3.54,high,3/31/11,8.47,California,37.189396,-121.705327
Carlsbad,CA,110,28.3,high,3/31/11,3.89,California,33.1,-117.26744
Cedar Rapids,IA,60,3.54,medium,3/31/11,16.95,Iowa,42.079415,-91.6066525
Chicago,IL,100,5,high,3/31/11,20,Illinois,41.8474,-87.68732
Chico,CA,150,28.3,medium,3/31/11,5.3,California,39.7386895,-121.8100475
Cibolo,TX,45,3.54,high,3/31/11,12.71,Texas,29.574127,-98.23308
Cincinnati,OH,20,5,medium,3/31/11,4,Ohio,39.166759,-84.53778
Dallas,TX,200,10,high,3/31/11,20,Texas,32.767268,-96.777626
Dekalb,IL,100,7.075,high,3/31/11,14.13,Illinois,41.924127,-88.74617
Denver,CO,90,7.075,high,3/31/11,12.72,Colorado,39.738752,-104.96214
Gainesville,FL,50,3.54,high,3/31/11,14.12,Florida,29.681312,-82.353862
Gainesville,GA,350,28.3,high,3/31/11,12.37,Georgia,34.3064155,-83.854483
Grand Island,NE,100,5,medium,3/31/11,20,Nebraska,40.916866,-98.38749
Hadley,MA,45,3.54,medium,3/31/11,12.71,Massachusetts,42.35549,-72.5733
Hawley,PA,80,7.075,high,3/31/11,11.31,Pennsylvania,41.427945,-75.13473
Homestead,FL,50,3.54,medium,3/31/11,14.12,Florida,25.524528,-80.458168
Hoopeston,IL,75,28.3,medium,3/31/11,2.65,Illinois,40.465869,-87.66766
Kansas City,MO,60,3.54,high,3/31/11,16.95,Missouri,39.035038,-94.50755
Lake Geneva,WI,30,3.54,medium,3/31/11,8.47,Wisconsin,42.587613,-88.45828
Las Vegas,NV,50,3.54,high,3/31/11,14.12,Nevada,36.058295,-115.11821
Lexington,KY,25,20,high,3/31/11,1.25,Kentucky,38.028269,-84.471505
Liberty,MO,50,7.075,medium,3/31/11,7.07,Missouri,39.282869,-94.408998
Millbrook,NY,60,28.3,high,3/31/11,2.12,New York,41.785109,-73.68075
New Braunfels,TX,100,5,high,3/31/11,20,Texas,29.738502,-98.120104
New Haven,CT,40,28.3,medium,3/31/11,1.41,Connecticut,41.365709,-72.927507
Newark,NJ,450,28.3,high,3/31/11,15.9,New Jersey,40.79185,-74.245241
Ocala,FL,275,28.3,high,3/31/11,9.72,Florida,29.1791825,-82.111489
Pascagoula,MS,120,3.54,high,3/31/11,33.9,Mississippi,30.441072,-88.634482
Patchogue,NY,450,28.3,high,3/31/11,15.9,New York,40.770898,-73.00213
Philadelphia,PA,170,28.3,medium,3/31/11,6.01,Pennsylvania,40.001811,-75.12565
Raleigh,NC,60,3.54,high,3/31/11,16.95,North Carolina,35.797692,-78.625265
Richmond,KY,35,7.075,medium,3/31/11,4.95,Kentucky,37.731221,-84.2920145
River Falls,WI,60,3.54,high,3/31/11,16.95,Wisconsin,44.854636,-92.61729
Saint Paul,MN,60,3.54,high,3/31/11,16.95,Minnesota,44.9984085,-93.105869
Schenectady,NY,160,28.3,medium,3/31/11,5.65,New York,42.814476,-73.94337
Uniontown,PA,20,3.54,medium,3/31/11,5.65,Pennsylvania,39.89822,-79.7311
Waterbury,CT,60,3.54,high,3/31/11,16.95,Connecticut,41.365709,-72.927507
Waukesha,WI,60,3.54,high,3/31/11,16.95,Wisconsin,43.0169925,-88.26626
Wichita,KS,120,5,high,3/31/11,24,Kansas,37.693588,-97.359835
Mckinney,TX,60,3.54,medium,3/31/11,16.95,Texas,33.1972465,-96.6397822
Augusta,GA,120,7.075,high,4/1/11,16.96,Georgia,33.386041,-82.090996
Baton Rouge,LA,375,28.3,high,4/1/11,13.25,Louisiana,30.495314,-91.080373
Charlotte,NC,45,3.54,high,4/1/11,12.71,North Carolina,35.26002,-80.804151
Chicago,IL,420,28.3,high,4/1/11,14.84,Illinois,41.8474,-87.68732
Danvers,MA,200,28.3,medium,4/1/11,7.07,Massachusetts,42.569756,-70.94322
Evergreen Park,IL,100,5,high,4/1/11,20,Illinois,41.719933,-87.70249
Issaquah,WA,40,3.54,high,4/1/11,11.3,Washington,47.5476145,-122.02493
Klamath Falls,OR,40,3.54,high,4/1/11,11.3,Oregon,42.282428,-121.70298
Louisville,KY,30,7.075,medium,4/1/11,4.24,Kentucky,38.188962,-85.676819
Milwaukee,WI,50,3.54,medium,4/1/11,14.12,Wisconsin,43.038863,-87.93423
Mission Viejo,CA,250,28.3,high,4/1/11,8.83,California,33.615462,-117.66681
New York,NY,50,3.54,high,4/1/11,14.12,New York,40.780751,-73.977182
Oxford,MI,50,3.54,medium,4/1/11,14.12,Michigan,42.822025,-83.244265
Pawling,NY,50,3.54,medium,4/1/11,14.12,New York,41.570328,-73.59825
Phoenix,AZ,300,28.3,high,4/1/11,10.6,Arizona,33.3841145,-112.18717
Rochester,NY,50,5,low,4/1/11,10,New York,43.223213,-77.68132
Ruston,LA,45,14.15,medium,4/1/11,3.18,Louisiana,32.525825,-92.648384
Saint Louis,MO,50,3.54,high,4/1/11,14.12,Missouri,38.6531,-90.253045
Salem,MA,140,28.3,low,4/1/11,4.95,Massachusetts,42.635443,-70.879123
San Francisco,CA,60,7.075,high,4/1/11,8.48,California,37.784827,-122.727802
Suwanee,GA,100,28.3,medium,4/1/11,3.53,Georgia,34.052698,-84.07485
Wilmette,IL,60,3.54,medium,4/1/11,16.95,Illinois,42.077178,-87.72373
Ann Arbor,MI,50,28.3,medium,4/2/11,1.77,Michigan,42.2601535,-83.75909
Ann Arbor,MI,60,3.54,high,4/2/11,16.95,Michigan,42.2601535,-83.75909
Baton Rouge,LA,35,14.15,low,4/2/11,2.47,Louisiana,30.495314,-91.080373
Bloomsburg,PA,60,3.54,high,4/2/11,16.95,Pennsylvania,41.013364,-76.43982
Boston,MA,200,28.3,medium,4/2/11,7.07,Massachusetts,42.338947,-71.026964
Calabasas,CA,175,28.3,medium,4/2/11,6.18,California,33.9600535,-118.481651
Canton,OH,300,28.3,high,4/2/11,10.6,Ohio,40.811809,-81.371185
Cartersville,GA,65,5,high,4/2/11,13,Georgia,34.1837955,-84.801485
Casper,WY,55,3.54,high,4/2/11,15.54,Wyoming,42.889576,-106.35696
Castro Valley,CA,250,28.3,high,4/2/11,8.83,California,37.6998715,-122.052185
Chesapeake,VA,100,5,high,4/2/11,20,Virginia,36.761698,-76.27126
Clifton Park,NY,200,28.3,low,4/2/11,7.07,New York,42.853676,-73.78445
Columbus,OH,60,14.15,medium,4/2/11,4.24,Ohio,39.969036,-83.011389
Columbus,OH,150,15,medium,4/2/11,10,Ohio,39.969036,-83.011389
Dayton,OH,200,14.15,high,4/2/11,14.13,Ohio,39.750471,-84.221865
Duncansville,PA,300,28.3,high,4/2/11,10.6,Pennsylvania,40.419572,-78.44934
El Paso,TX,50,28.3,medium,4/2/11,1.77,Texas,31.694842,-106.299987
Fredericksburg,VA,65,3.54,high,4/2/11,18.36,Virginia,38.299613,-77.489666
Granger,IN,60,3.54,high,4/2/11,16.95,Indiana,41.741872,-86.177059
Hawthorne,CA,300,28.3,high,4/2/11,10.6,California,33.850604,-118.324791
Marlton,NJ,100,5,medium,4/2/11,20,New Jersey,39.88488,-74.90416
Metairie,LA,140,7.075,medium,4/2/11,19.79,Louisiana,29.677893,-90.0901
Miami,FL,120,3.54,high,4/2/11,33.9,Florida,25.7219505,-80.35959
Miami,OK,25,7.075,medium,4/2/11,3.53,Oklahoma,36.857413,-94.8742255
Mount Vernon,IL,350,28.3,high,4/2/11,12.37,Illinois,38.322558,-88.90842
Napa,CA,150,14.15,medium,4/2/11,10.6,California,38.337243,-122.30027
New York,NY,90,3.54,high,4/2/11,25.42,New York,40.780751,-73.977182
Noblesville,IN,100,7.075,high,4/2/11,14.13,Indiana,40.050109,-86.03
Oceanside,NY,60,3.54,high,4/2/11,16.95,New York,40.636286,-73.6374
Pittsburgh,PA,60,5,high,4/2/11,12,Pennsylvania,40.434436,-80.024817
Sacramento,CA,30,3.54,medium,4/2/11,8.47,California,38.377411,-121.444429
Saint Paul,MN,110,7.075,high,4/2/11,15.55,Minnesota,44.9984085,-93.105869
Salt Lake City,UT,150,14.15,high,4/2/11,10.6,Utah,40.668068,-111.908297
San Antonio,TX,400,14.15,high,4/2/11,28.27,Texas,29.437532,-98.461582
San Diego,CA,60,28.3,medium,4/2/11,2.12,California,32.998855,-117.02431
Seattle,WA,130,14.15,high,4/2/11,9.19,Washington,47.543348,-122.30373
South Portland,ME,100,7.075,high,4/2/11,14.13,Maine,44.0198135,-70.3717115
Spring,TX,110,7.075,high,4/2/11,15.55,Texas,30.118551,-95.468235
Topeka,KS,110,28.3,medium,4/2/11,3.89,Kansas,39.042939,-95.769657
Wake Forest,NC,60,3.54,high,4/2/11,16.95,North Carolina,35.972324,-78.486582
Yorktown,VA,20,3.54,medium,4/2/11,5.65,Virginia,37.2031605,-76.490145
Atlanta,GA,100,5,medium,4/3/11,20,Georgia,33.844371,-84.47405
Billings,MT,40,3.54,high,4/3/11,11.3,Montana,45.978288,-108.194508
Brownsville,TX,35,28.3,medium,4/3/11,1.24,Texas,25.969007,-97.51618
Champaign,IL,60,3.54,high,4/3/11,16.95,Illinois,40.1208925,-88.25826
Cincinnati,OH,60,3.54,high,4/3/11,16.95,Ohio,39.166759,-84.53778
College Park,MD,60,3.54,high,4/3/11,16.95,Maryland,38.833563,-76.877743
Crofton,MD,375,28.3,high,4/3/11,13.25,Maryland,39.012134,-76.68561
East Northport,NY,50,3.54,high,4/3/11,14.12,New York,40.865998,-73.31796
Fort Collins,CO,35,3.54,high,4/3/11,9.89,Colorado,40.540565,-105.10494
Honey Brook,PA,120,28.3,low,4/3/11,4.24,Pennsylvania,40.078045,-75.88488
Hudson,WI,20,5,medium,4/3/11,4,Wisconsin,44.978518,-92.71996
La Quinta,CA,45,3.54,medium,4/3/11,12.71,California,33.66,-116.31
Las Vegas,NV,300,28.3,medium,4/3/11,10.6,Nevada,36.058295,-115.11821
Loomis,CA,200,28.3,high,4/3/11,7.07,California,38.817508,-121.17225
Los Angeles,CA,120,5,high,4/3/11,24,California,34.001115,-118.298662
Louisville,KY,100,28.3,medium,4/3/11,3.53,Kentucky,38.188962,-85.676819
Miami,FL,300,28.3,high,4/3/11,10.6,Florida,25.7219505,-80.35959
Niles,MI,50,5,medium,4/3/11,10,Michigan,41.914803,-86.477552
Oklahoma City,OK,100,28.3,medium,4/3/11,3.53,Oklahoma,35.535989,-97.43249
Orinda,CA,60,3.54,high,4/3/11,16.95,California,37.878625,-122.18296
Powell,OH,50,3.54,high,4/3/11,14.12,Ohio,40.155515,-83.08415
Raleigh,NC,60,28.3,medium,4/3/11,2.12,North Carolina,35.797692,-78.625265
Salem,IL,40,3.54,high,4/3/11,11.3,Illinois,38.623789,-88.95361
San Francisco,CA,15,5,low,4/3/11,3,California,37.784827,-122.727802
Sarasota,FL,215,28.3,high,4/3/11,7.6,Florida,27.321313,-82.51506
Sugar Land,TX,60,28.3,high,4/3/11,2.12,Texas,29.573345,-95.65
Waitsfield,VT,200,28.3,high,4/3/11,7.07,Vermont,44.184704,-72.8367
Waterloo,IA,25,3.54,medium,4/3/11,7.06,Iowa,42.471652,-92.3168275
Wilmington,DE,200,14.15,high,4/3/11,14.13,Delaware,39.564499,-75.597047
Mckinney,TX,365,28.3,medium,4/3/11,12.9,Texas,33.1972465,-96.6397822
Mclean,VA,65,3.54,high,4/3/11,18.36,Virginia,38.9338676,-77.1772604
Arlington Heights,IL,100,5,medium,4/4/11,20,Illinois,42.069327,-87.97723
Avondale,AZ,200,28.3,high,4/4/11,7.07,Arizona,33.4622205,-112.307005
Boston,MA,60,3.54,high,4/4/11,16.95,Massachusetts,42.338947,-71.026964
Butte,MT,40,3.54,high,4/4/11,11.3,Montana,45.905345,-112.637705
Cumming,GA,375,28.3,high,4/4/11,13.25,Georgia,34.201503,-84.09764
Duluth,MN,90,28.3,high,4/4/11,3.18,Minnesota,46.821489,-92.16969
East Bridgewater,MA,25,3.54,low,4/4/11,7.06,Massachusetts,42.029083,-70.95227
Franklin,TN,100,5,medium,4/4/11,20,Tennessee,35.895085,-86.89919
Greenville,SC,325,28.3,high,4/4/11,11.48,South Carolina,34.849745,-82.419456
League City,TX,100,5,high,4/4/11,20,Texas,29.5092515,-95.0736065
League City,TX,60,28.3,low,4/4/11,2.12,Texas,29.5092515,-95.0736065
Mamaroneck,NY,350,28.3,high,4/4/11,12.37,New York,40.952892,-73.7346
Memphis,TN,100,28.3,medium,4/4/11,3.53,Tennessee,35.201738,-89.971538
Pewaukee,WI,375,28.3,high,4/4/11,13.25,Wisconsin,43.076953,-88.268
Riverton,NJ,60,3.54,high,4/4/11,16.95,New Jersey,39.929906,-74.8615645
Saint George,UT,20,3.54,low,4/4/11,5.65,Utah,37.2137915,-113.515931
San Diego,CA,40,28.3,low,4/4/11,1.41,California,32.998855,-117.02431
Sandwich,MA,60,3.54,medium,4/4/11,16.95,Massachusetts,41.735645,-70.48866
Seattle,WA,130,28.3,high,4/4/11,4.59,Washington,47.543348,-122.30373
